delivery_id,match_id,player_id,runs,wickets,overs
D054780,M015_2025,P010,0,0,9.6
D054781,M015_2025,P007,4,0,10.1
D054782,M015_2025,P007,1,0,10.2
D054783,M015_2025,P001,2,0,10.3
D054784,M015_2025,P015,2,0,10.4
D054785,M015_2025,P006,4,0,10.5
D054786,M015_2025,P013,1,0,10.6
D054787,M015_2025,P015,0,0,11.1
D054788,M015_2025,P006,0,0,11.2
D054789,M015_2025,P006,3,0,11.3
D054790,M015_2025,P006,1,0,11.4
D054791,M015_2025,P015,3,0,11.5
D054792,M015_2025,P018,1,0,11.6
D054793,M015_2025,P005,2,0,12.1
D054794,M015_2025,P017,0,1,12.2
D054795,M015_2025,P008,1,0,12.3
D054796,M015_2025,P003,0,0,12.4
D054797,M015_2025,P009,4,0,12.5
D054798,M015_2025,P014,4,0,12.6
D054799,M015_2025,P008,4,0,13.1
D054800,M015_2025,P004,4,0,13.2
D054801,M015_2025,P006,4,0,13.3
D054802,M015_2025,P018,0,0,13.4
D054803,M015_2025,P009,1,0,13.5
D054804,M015_2025,P009,6,0,13.6
D054805,M015_2025,P007,1,0,14.1
D054806,M015_2025,P013,1,0,14.2
D054807,M015_2025,P002,4,0,14.3
D054808,M015_2025,P020,2,0,14.4
D054809,M015_2025,P003,2,0,14.5
D054810,M015_2025,P004,4,0,14.6
D054811,M015_2025,P003,1,0,15.1
D054812,M015_2025,P006,4,0,15.2
D054813,M015_2025,P018,0,0,15.3
D054814,M015_2025,P017,2,0,15.4
D054815,M015_2025,P006,2,0,15.5
D054816,M015_2025,P009,1,0,15.6
D054817,M015_2025,P009,2,0,16.1
D054818,M015_2025,P001,0,0,16.2
D054819,M015_2025,P009,0,0,16.3
D054820,M015_2025,P017,1,0,16.4
D054821,M015_2025,P015,0,0,16.5
D054822,M015_2025,P012,1,0,16.6
D054823,M015_2025,P006,0,0,17.1
D054824,M015_2025,P006,4,0,17.2
D054825,M015_2025,P009,4,0,17.3
D054826,M015_2025,P003,4,0,17.4
D054827,M015_2025,P014,1,0,17.5
D054828,M015_2025,P012,2,0,17.6
D054829,M015_2025,P019,2,0,18.1
D054830,M015_2025,P019,1,0,18.2
D054831,M015_2025,P013,1,0,18.3
D054832,M015_2025,P003,0,0,18.4
D054833,M015_2025,P015,1,0,18.5
D054834,M015_2025,P008,1,0,18.6
D054835,M015_2025,P008,0,1,19.1
D054836,M015_2025,P004,2,1,19.2
D054837,M015_2025,P014,3,0,19.3
D054838,M015_2025,P009,2,0,19.4
D054839,M015_2025,P019,0,0,19.5
D054840,M015_2025,P011,1,0,19.6
D054841,M015_2025,P003,4,0,0.1
D054842,M015_2025,P014,0,0,0.2
D054843,M015_2025,P003,3,0,0.3
D054844,M015_2025,P006,2,0,0.4
D054845,M015_2025,P016,0,0,0.5
D054846,M015_2025,P013,4,0,0.6
D054847,M015_2025,P013,0,0,1.1
D054848,M015_2025,P001,0,0,1.2
D054849,M015_2025,P014,1,0,1.3
D054850,M015_2025,P015,0,0,1.4
D054851,M015_2025,P002,1,0,1.5
D054852,M015_2025,P004,1,0,1.6
D054853,M015_2025,P016,0,0,2.1
D054854,M015_2025,P012,4,1,2.2
D054855,M015_2025,P001,0,0,2.3
D054856,M015_2025,P001,0,0,2.4
D054857,M015_2025,P011,0,0,2.5
D054858,M015_2025,P010,2,0,2.6
D054859,M015_2025,P011,0,0,3.1
D054860,M015_2025,P013,0,0,3.2
D054861,M015_2025,P006,1,0,3.3
D054862,M015_2025,P019,1,0,3.4
D054863,M015_2025,P011,1,0,3.5
D054864,M015_2025,P005,0,0,3.6
D054865,M015_2025,P001,0,0,4.1
D054866,M015_2025,P001,0,0,4.2
D054867,M015_2025,P018,0,0,4.3
D054868,M015_2025,P008,2,0,4.4
D054869,M015_2025,P009,4,0,4.5
D054870,M015_2025,P006,1,0,4.6
D054871,M015_2025,P009,0,0,5.1
D054872,M015_2025,P017,2,0,5.2
D054873,M015_2025,P007,6,0,5.3
D054874,M015_2025,P020,1,0,5.4
D054875,M015_2025,P016,1,0,5.5
D054876,M015_2025,P006,3,0,5.6
D054877,M015_2025,P003,0,0,6.1
D054878,M015_2025,P013,1,0,6.2
D054879,M015_2025,P006,3,0,6.3
D054880,M015_2025,P015,4,0,6.4
D054881,M015_2025,P020,2,0,6.5
D054882,M015_2025,P009,0,0,6.6
D054883,M015_2025,P001,2,0,7.1
D054884,M015_2025,P002,1,0,7.2
D054885,M015_2025,P003,1,0,7.3
D054886,M015_2025,P018,4,0,7.4
D054887,M015_2025,P020,4,0,7.5
D054888,M015_2025,P002,0,0,7.6
D054889,M015_2025,P016,4,0,8.1
D054890,M015_2025,P006,1,0,8.2
D054891,M015_2025,P020,2,0,8.3
D054892,M015_2025,P009,0,0,8.4
D054893,M015_2025,P006,1,0,8.5
D054894,M015_2025,P018,2,0,8.6
D054895,M015_2025,P020,0,0,9.1
D054896,M015_2025,P014,0,0,9.2
D054897,M015_2025,P019,4,0,9.3
D054898,M015_2025,P010,2,0,9.4
D054899,M015_2025,P012,2,0,9.5
D054900,M015_2025,P005,0,0,9.6
D054901,M015_2025,P006,4,0,10.1
D054902,M015_2025,P015,0,0,10.2
D054903,M015_2025,P004,0,0,10.3
D054904,M015_2025,P019,1,0,10.4
D054905,M015_2025,P003,2,0,10.5
D054906,M015_2025,P007,1,0,10.6
D054907,M015_2025,P016,0,0,11.1
D054908,M015_2025,P015,1,0,11.2
D054909,M015_2025,P002,0,0,11.3
D054910,M015_2025,P007,1,0,11.4
D054911,M015_2025,P006,4,0,11.5
D054912,M015_2025,P011,1,0,11.6
D054913,M015_2025,P004,4,0,12.1
D054914,M015_2025,P015,0,0,12.2
D054915,M015_2025,P002,0,0,12.3
D054916,M015_2025,P009,4,0,12.4
D054917,M015_2025,P012,3,0,12.5
D054918,M015_2025,P003,0,0,12.6
D054919,M015_2025,P008,0,0,13.1
D054920,M015_2025,P016,1,0,13.2
D054921,M015_2025,P006,2,0,13.3
D054922,M015_2025,P002,3,0,13.4
D054923,M015_2025,P001,4,0,13.5
D054924,M015_2025,P006,4,0,13.6
D054925,M015_2025,P005,4,0,14.1
D054926,M015_2025,P014,1,0,14.2
D054927,M015_2025,P020,1,0,14.3
D054928,M015_2025,P009,1,0,14.4
D054929,M015_2025,P014,2,0,14.5
D054930,M015_2025,P016,0,0,14.6
D054931,M015_2025,P013,4,0,15.1
D054932,M015_2025,P020,0,0,15.2
D054933,M015_2025,P017,2,0,15.3
D054934,M015_2025,P018,4,0,15.4
D054935,M015_2025,P013,3,0,15.5
D054936,M015_2025,P004,0,0,15.6
D054937,M015_2025,P010,2,0,16.1
D054938,M015_2025,P020,2,0,16.2
D054939,M015_2025,P009,1,0,16.3
D054940,M015_2025,P013,2,0,16.4
D054941,M015_2025,P016,0,0,16.5
D054942,M015_2025,P018,4,0,16.6
D054943,M015_2025,P011,3,1,17.1
D054944,M015_2025,P010,0,0,17.2
D054945,M015_2025,P017,0,0,17.3
D054946,M015_2025,P004,0,0,17.4
D054947,M015_2025,P006,0,0,17.5
D054948,M015_2025,P011,1,0,17.6
D054949,M015_2025,P001,4,0,18.1
D054950,M015_2025,P016,4,0,18.2
D054951,M015_2025,P009,0,0,18.3
D054952,M015_2025,P016,0,0,18.4
D054953,M015_2025,P019,4,0,18.5
D054954,M015_2025,P011,4,0,18.6
D054955,M015_2025,P013,2,0,19.1
D054956,M015_2025,P005,2,0,19.2
D054957,M015_2025,P002,0,0,19.3
D054958,M015_2025,P017,4,0,19.4
D054959,M015_2025,P011,0,1,19.5
D054960,M015_2025,P019,1,0,19.6
D054961,M016_2025,P001,1,0,0.1
D054962,M016_2025,P006,4,0,0.2
D054963,M016_2025,P020,4,0,0.3
D054964,M016_2025,P019,2,0,0.4
D054965,M016_2025,P011,3,0,0.5
D054966,M016_2025,P003,0,0,0.6
D054967,M016_2025,P014,6,0,1.1
D054968,M016_2025,P005,4,0,1.2
D054969,M016_2025,P007,0,0,1.3
D054970,M016_2025,P012,0,0,1.4
D054971,M016_2025,P017,0,0,1.5
D054972,M016_2025,P020,1,0,1.6
D054973,M016_2025,P014,1,0,2.1
D054974,M016_2025,P020,4,0,2.2
D054975,M016_2025,P003,2,0,2.3
D054976,M016_2025,P002,0,0,2.4
D054977,M016_2025,P005,4,0,2.5
D054978,M016_2025,P019,0,0,2.6
D054979,M016_2025,P009,2,0,3.1
D054980,M016_2025,P011,0,0,3.2
D054981,M016_2025,P011,0,0,3.3
D054982,M016_2025,P005,0,0,3.4
D054983,M016_2025,P009,0,0,3.5
D054984,M016_2025,P002,3,0,3.6
D054985,M016_2025,P011,2,0,4.1
D054986,M016_2025,P019,1,0,4.2
D054987,M016_2025,P020,3,0,4.3
D054988,M016_2025,P019,0,0,4.4
D054989,M016_2025,P012,2,0,4.5
D054990,M016_2025,P015,0,0,4.6
D054991,M016_2025,P006,0,0,5.1
D054992,M016_2025,P009,0,0,5.2
D054993,M016_2025,P006,1,0,5.3
D054994,M016_2025,P004,0,0,5.4
D054995,M016_2025,P018,2,0,5.5
D054996,M016_2025,P003,2,0,5.6
D054997,M016_2025,P016,2,0,6.1
D054998,M016_2025,P001,0,0,6.2
D054999,M016_2025,P003,4,0,6.3
D055000,M016_2025,P011,1,0,6.4
D055001,M016_2025,P006,1,0,6.5
D055002,M016_2025,P018,4,0,6.6
D055003,M016_2025,P014,0,0,7.1
D055004,M016_2025,P012,4,0,7.2
D055005,M016_2025,P020,1,0,7.3
D055006,M016_2025,P018,6,0,7.4
D055007,M016_2025,P006,0,0,7.5
D055008,M016_2025,P020,1,0,7.6
D055009,M016_2025,P008,4,0,8.1
D055010,M016_2025,P009,0,0,8.2
D055011,M016_2025,P004,1,0,8.3
D055012,M016_2025,P019,4,0,8.4
D055013,M016_2025,P004,2,0,8.5
D055014,M016_2025,P018,2,0,8.6
D055015,M016_2025,P007,4,0,9.1
D055016,M016_2025,P017,1,0,9.2
D055017,M016_2025,P005,0,0,9.3
D055018,M016_2025,P005,6,0,9.4
D055019,M016_2025,P004,0,0,9.5
D055020,M016_2025,P005,4,0,9.6
D055021,M016_2025,P015,0,0,10.1
D055022,M016_2025,P002,4,0,10.2
D055023,M016_2025,P016,2,0,10.3
D055024,M016_2025,P001,4,0,10.4
D055025,M016_2025,P016,2,0,10.5
D055026,M016_2025,P017,3,0,10.6
D055027,M016_2025,P011,2,0,11.1
D055028,M016_2025,P009,1,0,11.2
D055029,M016_2025,P007,0,0,11.3
D055030,M016_2025,P017,2,0,11.4
D055031,M016_2025,P003,0,0,11.5
D055032,M016_2025,P018,4,0,11.6
D055033,M016_2025,P012,0,0,12.1
D055034,M016_2025,P003,1,0,12.2
D055035,M016_2025,P007,1,0,12.3
D055036,M016_2025,P008,2,0,12.4
D055037,M016_2025,P010,6,0,12.5
D055038,M016_2025,P004,6,0,12.6
D055039,M016_2025,P006,4,0,13.1
D055040,M016_2025,P005,0,0,13.2
D055041,M016_2025,P006,4,0,13.3
D055042,M016_2025,P010,2,0,13.4
D055043,M016_2025,P018,4,0,13.5
D055044,M016_2025,P019,6,0,13.6
D055045,M016_2025,P011,1,0,14.1
D055046,M016_2025,P011,4,0,14.2
D055047,M016_2025,P017,4,0,14.3
D055048,M016_2025,P002,0,0,14.4
D055049,M016_2025,P007,6,0,14.5
D055050,M016_2025,P009,0,1,14.6
D055051,M016_2025,P008,0,0,15.1
D055052,M016_2025,P020,4,0,15.2
D055053,M016_2025,P004,4,0,15.3
D055054,M016_2025,P009,1,0,15.4
D055055,M016_2025,P010,0,0,15.5
D055056,M016_2025,P003,2,0,15.6
D055057,M016_2025,P009,1,0,16.1
D055058,M016_2025,P002,6,0,16.2
D055059,M016_2025,P008,2,0,16.3
D055060,M016_2025,P002,0,0,16.4
D055061,M016_2025,P004,1,1,16.5
D055062,M016_2025,P012,4,0,16.6
D055063,M016_2025,P020,1,0,17.1
D055064,M016_2025,P007,4,0,17.2
D055065,M016_2025,P003,0,0,17.3
D055066,M016_2025,P002,2,0,17.4
D055067,M016_2025,P005,1,0,17.5
D055068,M016_2025,P010,0,0,17.6
D055069,M016_2025,P003,0,0,18.1
D055070,M016_2025,P011,1,0,18.2
D055071,M016_2025,P020,1,0,18.3
D055072,M016_2025,P008,1,0,18.4
D055073,M016_2025,P016,2,0,18.5
D055074,M016_2025,P012,4,0,18.6
D055075,M016_2025,P011,4,0,19.1
D055076,M016_2025,P015,1,0,19.2
D055077,M016_2025,P018,2,0,19.3
D055078,M016_2025,P006,0,0,19.4
D055079,M016_2025,P008,1,0,19.5
D055080,M016_2025,P013,2,0,19.6
D055081,M016_2025,P014,0,0,0.1
D055082,M016_2025,P019,0,0,0.2
D055083,M016_2025,P017,1,0,0.3
D055084,M016_2025,P013,1,0,0.4
D055085,M016_2025,P016,4,0,0.5
D055086,M016_2025,P006,0,0,0.6
D055087,M016_2025,P001,3,0,1.1
D055088,M016_2025,P005,0,0,1.2
D055089,M016_2025,P010,4,0,1.3
D055090,M016_2025,P009,0,0,1.4
D055091,M016_2025,P011,2,0,1.5
D055092,M016_2025,P018,1,0,1.6
D055093,M016_2025,P020,1,0,2.1
D055094,M016_2025,P006,1,0,2.2
D055095,M016_2025,P009,6,0,2.3
D055096,M016_2025,P006,1,0,2.4
D055097,M016_2025,P015,0,0,2.5
D055098,M016_2025,P008,2,1,2.6
D055099,M016_2025,P008,4,0,3.1
D055100,M016_2025,P005,0,0,3.2
D055101,M016_2025,P002,0,0,3.3
D055102,M016_2025,P013,0,0,3.4
D055103,M016_2025,P005,0,0,3.5
D055104,M016_2025,P006,4,0,3.6
D055105,M016_2025,P007,6,0,4.1
D055106,M016_2025,P012,2,0,4.2
D055107,M016_2025,P015,1,0,4.3
D055108,M016_2025,P001,2,0,4.4
D055109,M016_2025,P008,4,0,4.5
D055110,M016_2025,P019,0,0,4.6
D055111,M016_2025,P020,1,0,5.1
D055112,M016_2025,P004,0,0,5.2
D055113,M016_2025,P017,6,0,5.3
D055114,M016_2025,P002,0,0,5.4
D055115,M016_2025,P001,1,0,5.5
D055116,M016_2025,P003,1,0,5.6
D055117,M016_2025,P013,1,0,6.1
D055118,M016_2025,P019,0,0,6.2
D055119,M016_2025,P014,2,0,6.3
D055120,M016_2025,P015,4,0,6.4
D055121,M016_2025,P009,0,0,6.5
D055122,M016_2025,P005,0,0,6.6
D055123,M016_2025,P017,1,1,7.1
D055124,M016_2025,P008,0,0,7.2
D055125,M016_2025,P014,0,0,7.3
D055126,M016_2025,P010,0,1,7.4
D055127,M016_2025,P018,3,0,7.5
D055128,M016_2025,P018,1,0,7.6
D055129,M016_2025,P014,3,0,8.1
D055130,M016_2025,P009,0,0,8.2
D055131,M016_2025,P013,0,0,8.3
D055132,M016_2025,P007,0,0,8.4
D055133,M016_2025,P019,0,0,8.5
D055134,M016_2025,P014,6,0,8.6
D055135,M016_2025,P013,0,0,9.1
D055136,M016_2025,P007,2,0,9.2
D055137,M016_2025,P001,2,0,9.3
D055138,M016_2025,P017,4,0,9.4
D055139,M016_2025,P010,0,0,9.5
D055140,M016_2025,P016,0,0,9.6
D055141,M016_2025,P016,1,0,10.1
D055142,M016_2025,P009,1,0,10.2
D055143,M016_2025,P006,1,0,10.3
D055144,M016_2025,P016,6,0,10.4
D055145,M016_2025,P017,0,0,10.5
D055146,M016_2025,P006,1,0,10.6
D055147,M016_2025,P005,0,0,11.1
D055148,M016_2025,P016,1,0,11.2
D055149,M016_2025,P017,0,0,11.3
D055150,M016_2025,P010,3,0,11.4
D055151,M016_2025,P004,1,0,11.5
D055152,M016_2025,P020,4,0,11.6
D055153,M016_2025,P008,1,0,12.1
D055154,M016_2025,P004,4,0,12.2
D055155,M016_2025,P004,4,0,12.3
D055156,M016_2025,P012,1,0,12.4
D055157,M016_2025,P013,1,0,12.5
D055158,M016_2025,P001,0,0,12.6
D055159,M016_2025,P014,4,0,13.1
D055160,M016_2025,P013,4,0,13.2
D055161,M016_2025,P010,3,0,13.3
D055162,M016_2025,P002,2,0,13.4
D055163,M016_2025,P009,1,0,13.5
D055164,M016_2025,P006,1,0,13.6
D055165,M016_2025,P013,2,0,14.1
D055166,M016_2025,P001,3,0,14.2
D055167,M016_2025,P007,4,0,14.3
D055168,M016_2025,P016,2,0,14.4
D055169,M016_2025,P018,2,0,14.5
D055170,M016_2025,P002,0,0,14.6
D055171,M016_2025,P014,4,0,15.1
D055172,M016_2025,P003,3,0,15.2
D055173,M016_2025,P003,4,1,15.3
D055174,M016_2025,P004,1,0,15.4
D055175,M016_2025,P016,3,0,15.5
D055176,M016_2025,P018,0,0,15.6
D055177,M016_2025,P008,3,0,16.1
D055178,M016_2025,P018,4,0,16.2
D055179,M016_2025,P005,6,0,16.3
D055180,M016_2025,P018,1,0,16.4
D055181,M016_2025,P020,1,0,16.5
D055182,M016_2025,P018,0,0,16.6
D055183,M016_2025,P001,0,0,17.1
D055184,M016_2025,P012,0,0,17.2
D055185,M016_2025,P003,4,0,17.3
D055186,M016_2025,P012,0,0,17.4
D055187,M016_2025,P001,1,0,17.5
D055188,M016_2025,P014,0,0,17.6
D055189,M016_2025,P008,4,0,18.1
D055190,M016_2025,P011,1,0,18.2
D055191,M016_2025,P009,2,0,18.3
D055192,M016_2025,P012,4,0,18.4
D055193,M016_2025,P018,1,0,18.5
D055194,M016_2025,P009,4,0,18.6
D055195,M016_2025,P017,2,0,19.1
D055196,M016_2025,P002,0,0,19.2
D055197,M016_2025,P011,2,0,19.3
D055198,M016_2025,P018,4,1,19.4
D055199,M016_2025,P013,2,0,19.5
D055200,M016_2025,P009,2,0,19.6
D055201,M017_2025,P003,6,0,0.1
D055202,M017_2025,P014,4,0,0.2
D055203,M017_2025,P011,0,0,0.3
D055204,M017_2025,P005,0,0,0.4
D055205,M017_2025,P018,1,0,0.5
D055206,M017_2025,P002,0,0,0.6
D055207,M017_2025,P001,2,0,1.1
D055208,M017_2025,P007,1,0,1.2
D055209,M017_2025,P016,1,0,1.3
D055210,M017_2025,P004,0,0,1.4
D055211,M017_2025,P003,6,0,1.5
D055212,M017_2025,P017,6,0,1.6
D055213,M017_2025,P007,4,0,2.1
D055214,M017_2025,P016,3,0,2.2
D055215,M017_2025,P009,1,0,2.3
D055216,M017_2025,P012,2,0,2.4
D055217,M017_2025,P019,4,0,2.5
D055218,M017_2025,P006,6,0,2.6
D055219,M017_2025,P012,2,0,3.1
D055220,M017_2025,P020,3,0,3.2
D055221,M017_2025,P013,1,1,3.3
D055222,M017_2025,P019,4,0,3.4
D055223,M017_2025,P004,1,0,3.5
D055224,M017_2025,P003,4,0,3.6
D055225,M017_2025,P008,1,0,4.1
D055226,M017_2025,P007,1,0,4.2
D055227,M017_2025,P011,4,1,4.3
D055228,M017_2025,P018,1,0,4.4
D055229,M017_2025,P008,2,0,4.5
D055230,M017_2025,P003,2,0,4.6
D055231,M017_2025,P003,0,0,5.1
D055232,M017_2025,P018,1,0,5.2
D055233,M017_2025,P012,0,0,5.3
D055234,M017_2025,P009,0,0,5.4
D055235,M017_2025,P005,0,0,5.5
D055236,M017_2025,P002,0,0,5.6
D055237,M017_2025,P010,6,0,6.1
D055238,M017_2025,P015,0,0,6.2
D055239,M017_2025,P018,0,0,6.3
D055240,M017_2025,P010,0,0,6.4
D055241,M017_2025,P011,4,0,6.5
D055242,M017_2025,P012,4,0,6.6
D055243,M017_2025,P001,4,0,7.1
D055244,M017_2025,P006,4,0,7.2
D055245,M017_2025,P017,3,0,7.3
D055246,M017_2025,P009,2,0,7.4
D055247,M017_2025,P009,0,0,7.5
D055248,M017_2025,P013,0,0,7.6
D055249,M017_2025,P005,4,0,8.1
D055250,M017_2025,P016,4,0,8.2
D055251,M017_2025,P016,1,0,8.3
D055252,M017_2025,P012,0,0,8.4
D055253,M017_2025,P003,4,0,8.5
D055254,M017_2025,P009,4,0,8.6
D055255,M017_2025,P004,0,0,9.1
D055256,M017_2025,P012,0,0,9.2
D055257,M017_2025,P007,0,0,9.3
D055258,M017_2025,P016,0,0,9.4
D055259,M017_2025,P005,2,0,9.5
D055260,M017_2025,P010,1,0,9.6
D055261,M017_2025,P008,6,0,10.1
D055262,M017_2025,P004,1,0,10.2
D055263,M017_2025,P019,0,0,10.3
D055264,M017_2025,P001,1,0,10.4
D055265,M017_2025,P008,4,0,10.5
D055266,M017_2025,P014,3,0,10.6
D055267,M017_2025,P001,2,0,11.1
D055268,M017_2025,P001,4,1,11.2
D055269,M017_2025,P001,4,0,11.3
D055270,M017_2025,P015,2,0,11.4
D055271,M017_2025,P013,6,0,11.5
D055272,M017_2025,P006,6,0,11.6
D055273,M017_2025,P014,2,0,12.1
D055274,M017_2025,P001,4,0,12.2
D055275,M017_2025,P004,2,0,12.3
D055276,M017_2025,P015,0,0,12.4
D055277,M017_2025,P014,2,0,12.5
D055278,M017_2025,P011,3,0,12.6
D055279,M017_2025,P007,0,0,13.1
D055280,M017_2025,P019,0,0,13.2
D055281,M017_2025,P017,0,0,13.3
D055282,M017_2025,P003,0,0,13.4
D055283,M017_2025,P004,0,0,13.5
D055284,M017_2025,P007,0,0,13.6
D055285,M017_2025,P020,4,0,14.1
D055286,M017_2025,P018,1,0,14.2
D055287,M017_2025,P018,0,0,14.3
D055288,M017_2025,P006,0,0,14.4
D055289,M017_2025,P003,0,0,14.5
D055290,M017_2025,P016,0,0,14.6
D055291,M017_2025,P011,6,0,15.1
D055292,M017_2025,P016,3,0,15.2
D055293,M017_2025,P016,0,0,15.3
D055294,M017_2025,P019,4,0,15.4
D055295,M017_2025,P005,4,0,15.5
D055296,M017_2025,P007,6,0,15.6
D055297,M017_2025,P001,4,0,16.1
D055298,M017_2025,P007,2,0,16.2
D055299,M017_2025,P009,4,1,16.3
D055300,M017_2025,P009,3,0,16.4
D055301,M017_2025,P003,0,0,16.5
D055302,M017_2025,P002,1,0,16.6
D055303,M017_2025,P012,1,0,17.1
D055304,M017_2025,P017,3,0,17.2
D055305,M017_2025,P014,0,0,17.3
D055306,M017_2025,P011,4,0,17.4
D055307,M017_2025,P011,0,0,17.5
D055308,M017_2025,P002,4,0,17.6
D055309,M017_2025,P003,2,0,18.1
D055310,M017_2025,P018,0,0,18.2
D055311,M017_2025,P018,0,0,18.3
D055312,M017_2025,P017,1,0,18.4
D055313,M017_2025,P006,0,0,18.5
D055314,M017_2025,P007,1,0,18.6
D055315,M017_2025,P010,0,0,19.1
D055316,M017_2025,P002,2,0,19.2
D055317,M017_2025,P004,0,0,19.3
D055318,M017_2025,P017,1,0,19.4
D055319,M017_2025,P020,0,0,19.5
D055320,M017_2025,P015,1,0,19.6
D055321,M017_2025,P001,2,0,0.1
D055322,M017_2025,P018,1,0,0.2
D055323,M017_2025,P011,1,0,0.3
D055324,M017_2025,P017,1,0,0.4
D055325,M017_2025,P004,0,0,0.5
D055326,M017_2025,P002,4,0,0.6
D055327,M017_2025,P006,4,0,1.1
D055328,M017_2025,P004,4,0,1.2
D055329,M017_2025,P001,1,0,1.3
D055330,M017_2025,P001,2,0,1.4
D055331,M017_2025,P008,2,0,1.5
D055332,M017_2025,P003,4,0,1.6
D055333,M017_2025,P018,6,0,2.1
D055334,M017_2025,P007,4,0,2.2
D055335,M017_2025,P016,4,0,2.3
D055336,M017_2025,P009,1,0,2.4
D055337,M017_2025,P011,3,0,2.5
D055338,M017_2025,P009,4,0,2.6
D055339,M017_2025,P005,1,0,3.1
D055340,M017_2025,P004,4,0,3.2
D055341,M017_2025,P011,0,0,3.3
D055342,M017_2025,P017,2,0,3.4
D055343,M017_2025,P006,0,0,3.5
D055344,M017_2025,P016,2,0,3.6
D055345,M017_2025,P003,2,0,4.1
D055346,M017_2025,P004,0,0,4.2
D055347,M017_2025,P013,2,0,4.3
D055348,M017_2025,P006,3,0,4.4
D055349,M017_2025,P017,1,0,4.5
D055350,M017_2025,P019,1,0,4.6
D055351,M017_2025,P005,4,0,5.1
D055352,M017_2025,P010,1,0,5.2
D055353,M017_2025,P005,0,0,5.3
D055354,M017_2025,P003,0,0,5.4
D055355,M017_2025,P004,4,0,5.5
D055356,M017_2025,P011,6,0,5.6
D055357,M017_2025,P012,6,0,6.1
D055358,M017_2025,P011,0,0,6.2
D055359,M017_2025,P007,0,0,6.3
D055360,M017_2025,P008,0,0,6.4
D055361,M017_2025,P016,0,0,6.5
D055362,M017_2025,P014,4,0,6.6
D055363,M017_2025,P015,0,0,7.1
D055364,M017_2025,P014,4,0,7.2
D055365,M017_2025,P005,6,0,7.3
D055366,M017_2025,P019,6,0,7.4
D055367,M017_2025,P003,6,0,7.5
D055368,M017_2025,P003,0,0,7.6
D055369,M017_2025,P010,3,0,8.1
D055370,M017_2025,P008,1,0,8.2
D055371,M017_2025,P020,0,0,8.3
D055372,M017_2025,P004,0,0,8.4
D055373,M017_2025,P017,0,0,8.5
D055374,M017_2025,P019,4,0,8.6
D055375,M017_2025,P002,6,0,9.1
D055376,M017_2025,P001,1,0,9.2
D055377,M017_2025,P014,0,0,9.3
D055378,M017_2025,P007,4,0,9.4
D055379,M017_2025,P002,0,0,9.5
D055380,M017_2025,P018,6,0,9.6
D055381,M017_2025,P004,0,0,10.1
D055382,M017_2025,P014,0,0,10.2
D055383,M017_2025,P012,0,0,10.3
D055384,M017_2025,P017,1,0,10.4
D055385,M017_2025,P010,0,0,10.5
D055386,M017_2025,P020,0,0,10.6
D055387,M017_2025,P003,1,0,11.1
D055388,M017_2025,P017,1,0,11.2
D055389,M017_2025,P007,1,0,11.3
D055390,M017_2025,P017,0,0,11.4
D055391,M017_2025,P017,1,0,11.5
D055392,M017_2025,P020,4,0,11.6
D055393,M017_2025,P011,3,0,12.1
D055394,M017_2025,P017,4,0,12.2
D055395,M017_2025,P019,1,0,12.3
D055396,M017_2025,P006,1,0,12.4
D055397,M017_2025,P004,1,0,12.5
D055398,M017_2025,P003,4,0,12.6
D055399,M017_2025,P007,6,0,13.1
D055400,M017_2025,P001,0,0,13.2
D055401,M017_2025,P007,2,0,13.3
D055402,M017_2025,P005,0,0,13.4
D055403,M017_2025,P009,1,0,13.5
D055404,M017_2025,P009,0,0,13.6
D055405,M017_2025,P016,2,0,14.1
D055406,M017_2025,P001,4,0,14.2
D055407,M017_2025,P005,1,0,14.3
D055408,M017_2025,P007,4,0,14.4
D055409,M017_2025,P005,0,0,14.5
D055410,M017_2025,P001,1,0,14.6
D055411,M017_2025,P009,0,0,15.1
D055412,M017_2025,P016,2,0,15.2
D055413,M017_2025,P013,1,0,15.3
D055414,M017_2025,P001,6,0,15.4
D055415,M017_2025,P004,2,0,15.5
D055416,M017_2025,P001,3,1,15.6
D055417,M017_2025,P003,1,0,16.1
D055418,M017_2025,P009,1,0,16.2
D055419,M017_2025,P017,4,0,16.3
D055420,M017_2025,P019,2,0,16.4
D055421,M017_2025,P011,0,0,16.5
D055422,M017_2025,P005,4,0,16.6
D055423,M017_2025,P017,2,0,17.1
D055424,M017_2025,P001,4,0,17.2
D055425,M017_2025,P009,1,0,17.3
D055426,M017_2025,P007,0,0,17.4
D055427,M017_2025,P009,0,0,17.5
D055428,M017_2025,P009,0,0,17.6
D055429,M017_2025,P020,2,0,18.1
D055430,M017_2025,P017,4,0,18.2
D055431,M017_2025,P007,2,0,18.3
D055432,M017_2025,P002,0,0,18.4
D055433,M017_2025,P011,1,0,18.5
D055434,M017_2025,P018,4,0,18.6
D055435,M017_2025,P012,2,0,19.1
D055436,M017_2025,P006,0,0,19.2
D055437,M017_2025,P019,4,0,19.3
D055438,M017_2025,P017,4,0,19.4
D055439,M017_2025,P005,4,0,19.5
D055440,M017_2025,P002,0,0,19.6
D055441,M018_2025,P018,4,0,0.1
D055442,M018_2025,P002,2,0,0.2
D055443,M018_2025,P014,0,0,0.3
D055444,M018_2025,P001,0,0,0.4
